Community,WT_Rxns_high_fiber_vmh,WT_Growth_high_fiber_vmh,WT_M1_Growth_high_fiber_vmh,WT_M2_Growth_high_fiber_vmh,MRM_Rxns_high_fiber_vmh,MRM_Growth_high_fiber_vmh,MRM_M1_Growth_high_fiber_vmh,MRM_M2_Growth_high_fiber_vmh,WT_Rxns_Mediterranian,WT_Growth_Mediterranian,WT_M1_Growth_Mediterranian,WT_M2_Growth_Mediterranian,MRM_Rxns_Mediterranian,MRM_Growth_Mediterranian,MRM_M1_Growth_Mediterranian,MRM_M2_Growth_Mediterranian,WT_Rxns_Unhealthy,WT_Growth_Unhealthy,WT_M1_Growth_Unhealthy,WT_M2_Growth_Unhealthy,MRM_Rxns_Unhealthy,MRM_Growth_Unhealthy,MRM_M1_Growth_Unhealthy,MRM_M2_Growth_Unhealthy,WT_Rxns_vegetarian_diet,WT_Growth_vegetarian_diet,WT_M1_Growth_vegetarian_diet,WT_M2_Growth_vegetarian_diet,MRM_Rxns_vegetarian_diet,MRM_Growth_vegetarian_diet,MRM_M1_Growth_vegetarian_diet,MRM_M2_Growth_vegetarian_diet,WT_Rxns_Western_VMH,WT_Growth_Western_VMH,WT_M1_Growth_Western_VMH,WT_M2_Growth_Western_VMH,MRM_Rxns_Western_VMH,MRM_Growth_Western_VMH,MRM_M1_Growth_Western_VMH,MRM_M2_Growth_Western_VMH,WT_Rxns_No_Diet,WT_Growth_No_Diet,WT_M1_Growth_No_Diet,WT_M2_Growth_No_Diet,MRM_Rxns_No_Diet,MRM_Growth_No_Diet,MRM_M1_Growth_No_Diet,MRM_M2_Growth_No_Diet
Bifidobacterium_bifidum_PRL2010_AND_Lactobacillus_reuteri_SD2112_ATCC_55730,754,0.0292193126693296,0.0292193126693296,0,453,0.0259249234955508,0.0259249234955508,0,720,0.0453790328000592,0.0453790328000592,0,453,0.0259249234955508,0.0259249234955508,0,749,0.0156251311943508,0.0156251311943508,0,449,0.0156251311943505,0.0156251311943505,0,692,0.00970315520645948,0.00970315520645948,0,449,0.00970315520973997,0.00970315520973997,0,831,6.72802626621454,6.72802626621454,0,594,6.72802626621454,6.72802626621454,0,872,116.883834633601,57.4054352337109,59.4783993998896,698,90.2487153760202,37.4385485654969,52.8101668105234
Bifidobacterium_bifidum_PRL2010_AND_Megasphaera_elsdenii_DSM_20460,926,0.0292193126763563,0,0.0292193126763563,955,0.0292193126693291,0.0170918560104334,0.0121274566588957,777,0.0453790328000601,0.0453790328000601,0,493,0.0453790327922178,0,0.0453790327922178,889,0.015625131194351,0,0.015625131194351,449,0.015625131194351,0.015625131194351,0,764,0.00970315520645966,0.00970315520645966,0,449,0.00970315520973997,0.00970315520973997,0,862,6.72802626621454,6.72802626621454,0,511,6.72802626621442,0,6.72802626621442,1099,134.965271323332,74.4459654478965,60.519305875435,945,88.0595734076562,37.4713918744214,50.5881815332347
Bifidobacterium_bifidum_PRL2010_AND_Parabacteroides_distasonis_ATCC_8503,1229,0.0610510779699042,0.0292193126693296,0.0318317653005746,982,0.0577566887961254,0.0259249234955508,0.0318317653005746,1237,0.0772107981006339,0.0453790328000592,0.0318317653005746,985,0.0577566887961254,0.0259249234955508,0.0318317653005746,1225,0.0474568964949254,0.0156251311943507,0.0318317653005746,961,0.036976975675719,0.0156251311943505,0.0213518444813686,1207,0.0415349205070343,0.00970315520645966,0.0318317653005746,968,0.0377922855727892,0.00596052027221458,0.0318317653005746,1324,6.73897427630423,6.71707825612486,0.0218960201793722,1135,6.72802626621454,6.70613024603517,0.0218960201793722,1193,133.875486089266,73.0047505943112,60.8707354949545,1016,94.30106189683,54.4074120697713,39.8936498270587
Bifidobacterium_bifidum_PRL2010_AND_Parabacteroides_johnsonii_DSM_18315,1061,0.0912983881863918,0.0292193126763547,0.0620790755100371,826,0.0577621370211198,0.0259249234955508,0.031837213525569,1102,0.0849797052574453,0.0453790328000592,0.0396006724573861,821,0.0577621370211197,0.0259249234955508,0.031837213525569,1062,0.0330977076780621,0.0156251312024292,0.0174725764756329,811,0.0330977076731867,0.0156251311943505,0.0174725764788362,1089,0.0478684929403684,0.00970315520645948,0.0381653377339089,824,0.0415403687353086,0.00970315520973962,0.031837213525569,834,6.72802626621454,6.72802626621454,0,608,6.72802626621454,6.72802626621454,0,1033,123.853821117924,71.8965576656393,51.9572634522842,842,62.9260832866067,45.8424141087545,17.0836691778522
Bifidobacterium_bifidum_PRL2010_AND_Phascolarctobacterium_succinatutens_YIT_12067,1018,0.0912983881821522,0.0292193126693296,0.0620790755128226,815,0.0269397492569786,0.0259249234955508,0.00101482576142781,1040,0.0849797052574453,0.0453790328000592,0.0396006724573861,819,0.0269397492569786,0.0259249234955508,0.00101482576142781,1030,0.0330977076780623,0.0156251312024295,0.0174725764756328,449,0.015625131194351,0.015625131194351,0,1056,0.0478684929403684,0.00970315520645948,0.0381653377339089,817,0.0107235984050757,0.00970315520973997,0.00102044319533578,780,6.72802626621454,6.72802626621454,0,602,6.72802626621454,6.72802626621454,0,948,81.4528758624034,65.723468447107,15.7294074152964,458,55.8344740859224,55.8344740859224,0
Bifidobacterium_bifidum_PRL2010_AND_Prevotella_ruminicola_23,1145,0.0610510779769288,0.0292193126763542,0.0318317653005746,739,0.0318507787398613,1.90134392866842e-05,0.0318317653005746,1185,0.0772107980927924,0.0453790327922178,0.0318317653005746,943,0.0453790327922162,0.0259249234955508,0.0194541092966655,1181,0.0474568964949251,0.0156251311943505,0.0318317653005746,944,0.036976975675719,0.0156251311943505,0.0213518444813686,1211,0.0415349205070341,0.00970315520645948,0.0318317653005746,943,0.0380251265992229,0.00619336129864832,0.0318317653005746,1268,6.72802626621454,6.70613024603517,0.0218960201793722,1068,6.72802626621454,6.70863376852548,0.0193924976890606,1125,133.300094632143,55.1865878030537,78.1135068290895,954,88.9157623479834,40.8791789293515,48.0365834186318
Bifidobacterium_bifidum_PRL2010_AND_Pseudoflavonifractor_capillosus_strain_ATCC_29799,711,0.0292193126763544,0.0292193126763544,0,726,0.0272311795557609,0.0259249234955508,0.00130625606021009,707,0.0453790328000601,0.0453790328000601,0,727,0.0315908898487763,0.0259249234955508,0.00566596635322551,695,0.0156251312024292,0.0156251312024292,0,449,0.0156251311943505,0.0156251311943505,0,645,0.00970315520645966,0.00970315520645966,0,452,0.00970315520973997,0.00970315520973997,0,779,6.72802626621454,6.72802626621454,0,587,6.72802626621454,6.72802626621454,0,848,94.5380813875343,60.2200522650831,34.3180291224511,719,65.6968060571198,54.583270515486,11.1135355416337
Bifidobacterium_bifidum_PRL2010_AND_Roseburia_intestinalis_L1_82,934,0.0912983881863915,0.0292193126763542,0.0620790755100373,720,0.0578832148760426,0.0259249234955508,0.0319582913804918,942,0.0849797052574463,0.0453790328000609,0.0396006724573854,721,0.0604031867252323,0.0259249234955508,0.0344782632296815,919,0.0330977076780619,0.0156251312024289,0.0174725764756331,449,0.0156251311943505,0.0156251311943505,0,925,0.0478684929403684,0.00970315520645948,0.0381653377339089,452,0.00970315520973962,0.00970315520973962,0,819,6.72802626621454,6.72802626621454,0,606,6.72802626621454,6.72802626621454,0,869,132.780022328785,74.4459654478966,58.334056880888,725,64.5542801808592,50.7858230052455,13.7684571756137
Bifidobacterium_bifidum_PRL2010_AND_Roseburia_inulinivorans_DSM_16841,963,0.0912983881808526,0.029219312667176,0.0620790755136766,717,0.0357030262713902,0.0259249234955508,0.00977810277583939,939,0.0849797052527125,0.045379032792217,0.0396006724604956,717,0.0357030262713902,0.0259249234955508,0.00977810277583939,930,0.0330977076731869,0.0156251311943507,0.0174725764788361,716,0.0254032339701896,0.0156251311943505,0.00977810277583911,943,0.0478684929410473,0.00970315520973979,0.0381653377313075,712,0.019481257985579,0.00970315520973962,0.00977810277583939,806,6.72802626621454,6.72802626621454,0,595,6.72802626621454,6.72802626621454,0,864,131.385462178351,74.4459654478965,56.939496730454,732,89.2627613146094,42.3587574174682,46.9040038971412
Bifidobacterium_bifidum_PRL2010_AND_Ruminococcus_bromii_L2_63,937,0.0912983881821519,0.0292193126693291,0.0620790755128229,734,0.0589220544992606,0.0259249234955508,0.0329971310037098,943,0.0849797052527121,0.0453790327922161,0.0396006724604959,735,0.0615239408217623,0.0259249234955508,0.0355990173262116,924,0.0330977076731869,0.0156251311943507,0.0174725764788361,731,0.0330977076731867,0.0156251311943505,0.0174725764788362,921,0.0478684929403684,0.00970315520645966,0.0381653377339088,741,0.0192417173802057,0.00970315520973962,0.00953856217046612,809,6.72802626621454,6.72802626621454,0,607,6.72802626621454,6.72802626621454,0,883,91.0343489615626,74.4459654478966,16.588383513666,740,71.3461209012852,54.6342569707653,16.7118639305199
Bifidobacterium_bifidum_PRL2010_AND_Ruminococcus_callidus_ATCC_2776001,1072,0.0902795960943758,0.0292193126693301,0.0610602834250457,864,0.0342978000554018,0.0214972206909393,0.0128005793644625,1064,0.0843298107199712,0.0453790327922161,0.0389507779277551,867,0.0342978000554018,0.0214972206909393,0.0128005793644625,1016,0.0328109617362883,0.0156251311943505,0.0171858305419378,852,0.0328109617362886,0.015625131194351,0.0171858305419376,1024,0.0472421539720537,0.00970315520645948,0.0375389987655942,865,0.0201191031759969,0.00970315520973962,0.0104159479662573,753,6.72802626621454,6.72802626621454,0,585,6.72802626621454,6.72802626621454,0,992,95.1165616395253,74.4459654478965,20.6705961916288,876,59.8733149339472,48.3723600518579,11.5009548820893
Bifidobacterium_bifidum_PRL2010_AND_Ruminococcus_torques_ATCC_27756,952,0.0912983881821522,0.0292193126693296,0.0620790755128226,724,0.057961397555324,0.0259249234955508,0.0320364740597733,945,0.0849797052574453,0.0453790328000592,0.0396006724573861,727,0.0604875342569627,0.0259249234955508,0.034562610761412,939,0.0330977076780621,0.0156251312024292,0.0174725764756329,449,0.0156251311943505,0.0156251311943505,0,936,0.0478684929403684,0.00970315520645966,0.0381653377339088,452,0.00970315520973962,0.00970315520973962,0,825,6.72802626621454,6.72802626621454,0,599,6.72802626621454,6.72802626621454,0,870,108.631725303847,74.4459654478967,34.1857598559502,738,65.974843690067,29.4781520666877,36.4966916233793
Bifidobacterium_bifidum_PRL2010_AND_Shigella_flexneri_2002017,1359,0.185783282412536,0.0292193126693301,0.156563969743205,521,0.185783282412536,0,0.185783282412536,1390,0.118276254762211,0.0453790328000609,0.0728972219621503,960,0.072909440902761,0.0259249234955508,0.0469845174072103,1354,0.0596911214264911,0.0156251312024295,0.0440659902240617,946,0.0596911214264911,0.0156251311943505,0.0440659902321407,1348,0.0602556012831053,0.00970315520973962,0.0505524460733657,949,0.0602556012831053,0.00970315520973962,0.0505524460733657,1474,8.41003283276818,6.72802626621454,1.68200656655364,589,6.72802626621454,6.72802626621454,0,1301,163.800105486062,51.6039818150127,112.19612367105,990,85.2962163797466,19.7672399185149,65.5289764612317
Bifidobacterium_bifidum_PRL2010_AND_Streptococcus_salivarius_JIM8777,711,0.0292193126693291,0.0292193126693291,0,841,0.026912043616518,0.0254368911094917,0.00147515250702628,710,0.0453790327922161,0.0453790327922161,0,835,0.0277350949328362,0.0164544429709986,0.0112806519618376,719,0.0156251312024292,0.0156251312024292,0,449,0.0156251311943505,0.0156251311943505,0,702,0.00970315520973975,0.00970315520973975,0,452,0.00970315520973962,0.00970315520973962,0,815,6.72802626621454,6.72802626621454,0,598,6.72802626621454,6.72802626621454,0,1033,104.322686456046,74.4459654478966,29.876721008149,875,85.0552294054217,55.8344740859224,29.2207553194993
Bifidobacterium_bifidum_PRL2010_AND_Subdoligranulum_variabile_DSM_15176,721,0.0292193126763552,0.0292193126763552,0,709,0.0272311795557609,0.0259249234955508,0.00130625606021013,717,0.0453790328000592,0.0453790328000592,0,711,0.028770132732238,0.0259249234955508,0.00284520923668721,710,0.0156251312024289,0.0156251312024289,0,449,0.0156251311943505,0.0156251311943505,0,729,0.00970315520645966,0.00970315520645966,0,452,0.00970315520973962,0.00970315520973962,0,809,6.72802626621454,6.72802626621454,0,606,6.72802626621454,6.72802626621454,0,871,120.801004681219,74.4459654478964,46.355039233323,723,77.901075234427,36.8203860360377,41.0806891983893
Bifidobacterium_bifidum_PRL2010_AND_Veillonella_atypica_ACS_049_V_Sch6,790,0.0292193126763552,0.0292193126763552,0,965,0.0272668450843314,0.0259249234955508,0.00134192158878061,811,0.0453790328367747,0.0453790328367747,0,957,0.0277350949328362,0.0164544429709986,0.0112806519618376,784,0.0156251312024289,0.0156251312024289,0,449,0.0156251311943505,0.0156251311943505,0,765,0.00970315520645966,0.00970315520645966,0,452,0.00970315520973962,0.00970315520973962,0,882,6.72802626621454,6.72802626621454,0,584,6.72802626621454,6.72802626621454,0,1164,126.488448181552,74.4459654478965,52.0424827336554,992,75.9439168145111,49.5503491953255,26.3935676191856
Bifidobacterium_longum_NCC2705_AND_Bilophila_wadsworthia_3_1_6,833,0.0514352315773329,0.0509868725062585,0.000448359071074398,650,0.0193143637128242,0.0188667569252318,0.00044760678759239,819,0.0540159693027683,0.0535676102317017,0.000448359071066579,649,0.0193143637128242,0.0188667569252318,0.000447606787592391,792,0.0236680868564973,0.0232197277854528,0.000448359071044457,640,0.00833133978542271,0.0078837329978303,0.000447606787592411,824,0.0249026981790564,0.0244543391082022,0.000448359070854198,642,0.0231538638781351,0.0227062570905427,0.000447606787592401,828,0.0333142806623372,0.0288306899512932,0.00448359071104396,289,0.0187378204167291,0.0187378204167291,0,791,88.7331244754304,66.9903512753327,21.7427732000977,640,64.2010896761807,52.7099384360441,11.4911512401366
Bifidobacterium_longum_NCC2705_AND_Blautia_wexlerae_DSM_19850,713,0.0555282273618894,0,0.0555282273618894,730,0.0301430309792116,0.0152589423081464,0.0148840886710652,901,0.0569116576944445,0.016023192958457,0.0408884647359875,728,0.0301430309792116,0.0152589423081464,0.0148840886710652,497,0.0236680868564973,0.0236680868564973,0,723,0.0233771842164761,0.00594222583595782,0.0174349583805183,682,0.0266324650879279,0,0.0266324650879279,462,0.0266324650878624,0,0.0266324650878624,725,0.03139861356339,0,0.03139861356339,721,0.018934305372461,0.0122807462877524,0.00665355908470864,867,97.0831944703872,58.7924755273647,38.2907189430225,755,66.8172003528918,49.8434894363137,16.9737109165782
Bifidobacterium_longum_NCC2705_AND_Citrobacter_amalonaticus_Y19,948,0.185783282412536,0,0.185783282412536,516,0.185783282412536,0,0.185783282412536,941,0.142575328749595,0,0.142575328749595,516,0.142575328749595,0,0.142575328749595,917,0.0596911214264911,0,0.0596911214264911,518,0.0596911214264911,0,0.0596911214264911,944,0.0771064166408938,0,0.0771064166408938,517,0.0771064166408938,0,0.0771064166408938,998,8.97070168828606,0,8.97070168828606,528,4.48535084414303,0,4.48535084414303,1053,184.711231471025,59.7773702858819,124.933861185144,827,126.359102370939,23.1822589102797,103.176843460659
Bifidobacterium_longum_NCC2705_AND_Clostridium_clostridioforme_CM201,954,0.0555678412360642,0.0441722467324205,0.0113955945036436,708,0.0302623514288754,0.0188667569252318,0.0113955945036436,963,0.0574787556024966,0.0505787360172561,0.00690001958524053,712,0.0321079619558252,0.0144100420040513,0.017697919951774,619,0.0236680868564973,0.0236680868564973,0,694,0.0135998913888785,0.00750605676750647,0.00609383462137198,922,0.0279012469884664,0.0241169956821437,0.0037842513063227,714,0.0247906159825973,0.0210063646749963,0.00378425130760096,728,0.0193080012357121,0,0.0193080012357121,456,0.0193080012357121,0,0.0193080012357121,905,117.195705443495,52.6274441359134,64.5682613075813,748,94.5901060977834,51.5445985593958,43.0455075383875
Bifidobacterium_longum_NCC2705_AND_Collinsella_tanakaei_YIT_12063,903,0.0525881853743058,0.0411925908679245,0.0113955945063813,716,0.0296192126942848,0.0188667569252318,0.010752455769053,918,0.0553663520553829,0.0425657726909204,0.0128005793644625,713,0.0296730080977617,0.0188667569252318,0.0108062511725299,548,0.0236680868564973,0.0236680868564973,0,703,0.0133423832783249,0.00724854865695287,0.00609383462137198,919,0.0249861034081602,0.0212018521005592,0.00378425130760096,718,0.0247906159825973,0.0210063646749963,0.00378425130760096,752,0.0335443541550311,0,0.0335443541550311,714,0.0214405771715877,0.0187378204167291,0.00270275675485861,894,114.733520640602,62.474136021698,52.2593846189038,753,91.9036727659103,45.2451221912293,46.658550574681
Bifidobacterium_longum_NCC2705_AND_Coprococcus_catus_GD_7,890,0.0525596731095641,0.0411640786025794,0.0113955945069847,706,0.0302623514288754,0.0188667569252318,0.0113955945036436,903,0.0560102470929013,0.0383123271377862,0.0176979199551151,712,0.0347618654853261,0.0188667569252318,0.0158951085600943,559,0.0236680868564973,0.0236680868564973,0,696,0.0133405341847859,0.00724669956341396,0.00609383462137198,893,0.0249766350472415,0.0211923837396405,0.00378425130760096,703,0.0247906159825973,0.0210063646749963,0.00378425130760096,716,0.0334469861943472,0,0.0334469861943472,711,0.0321945833119804,0.00782177686456068,0.0243728064474197,889,113.553468954564,65.0281534325236,48.5253155220405,752,82.961584774875,52.1714626695202,30.7901221053548
Bifidobacterium_longum_NCC2705_AND_Desulfovibrio_desulfuricans_subsp_desulfuricans_DSM_642,794,0.0853453615846468,0,0.0853453615846468,496,0.085345361582114,0,0.085345361582114,794,0.0894339866717749,0,0.0894339866717749,500,0.0894339866702851,0,0.0894339866702851,794,0.0596911214264911,0,0.0596911214264911,496,0.0596911214264911,0,0.0596911214264911,794,0.0433102564113075,0,0.0433102564113075,497,0.0433102564111061,0,0.0433102564111061,819,0.0913520820699266,0,0.0913520820699266,501,0.0913520820692475,0,0.0913520820692475,935,121.143792827505,55.5051282569092,65.6386645705962,783,63.309498324378,52.0141474907812,11.2953508335969
Bifidobacterium_longum_NCC2705_AND_Desulfovibrio_piger_ATCC_29098,841,0.0510924964379676,0.0498644648183862,0.00122803161958144,645,0.0200947885447864,0.0188667569252318,0.00122803161955463,849,0.0536732341628443,0.0524452025432517,0.00122803161959261,645,0.0200947885447864,0.0188667569252318,0.00122803161955463,811,0.0236680868564973,0.0224400552361491,0.00122803162034813,636,0.00897564392457283,0.00774761230501821,0.00122803161955462,850,0.024559963039016,0.0233319314194346,0.00122803161958143,635,0.0235440762941162,0.0223160446745615,0.00122803161955463,814,0.0307315563135184,0.00863122387062734,0.022100332442891,345,0.0221199787648204,0.0221199787648204,0,809,88.3435632017467,57.6676100094957,30.675953192251,649,68.9624048706638,49.7716665973012,19.1907382733626
Bifidobacterium_longum_NCC2705_AND_Dialister_invisus_DSM_15470,527,0.0509868725057461,0.0509868725057461,0,296,0.0188667569252318,0.0188667569252318,0,529,0.0535676102302377,0.0535676102302377,0,349,0.0188667569252318,0.0188667569252318,0,894,0.0330977076781561,0.0174725764755712,0.0156251312025849,289,0.0078837329978303,0.0078837329978303,0,541,0.0244543391068251,0.0244543391068251,0,341,0.0229300604843388,0.0229300604843388,0,889,0.0197244438503685,0.0187378204167291,0.00098662343363933,766,0.0192904294940976,0.0187378204167291,0.000552609077368522,868,67.4633825675452,64.0722047727798,3.39117779476542,743,55.9813616303499,53.7309846493084,2.2503769810415
Bifidobacterium_longum_NCC2705_AND_Dorea_longicatena_DSM_13814,730,0.0538020569538591,0.0509868725064649,0.00281518444739423,577,0.0304524871581024,0.0188667569252318,0.0115857302328706,766,0.0563827946791144,0.0535676102318737,0.00281518444724063,578,0.0216819413725133,0.0188667569252318,0.00281518444728153,517,0.0236680868564973,0.0236680868564973,0,570,0.0106989174451118,0.0078837329978303,0.00281518444728153,747,0.0272695235560755,0.0244543391081622,0.0028151844479133,568,0.0248537562936814,0.0210063646749963,0.0038473916186851,501,0.0187378204167291,0,0.0187378204167291,582,0.0187378204167291,0.0103369628571894,0.00840085755953968,719,95.4170280679159,58.6671020667827,36.7499260011332,575,65.8385454620826,39.5739529792799,26.2645924828027
Bifidobacterium_longum_NCC2705_AND_Enterobacter_cloacae_EcWSU1,926,0.185783282412536,0,0.185783282412536,518,0.185783282412536,0,0.185783282412536,946,0.106931496562196,0,0.106931496562196,805,0.0723325052063298,0.0188667569252318,0.053465748281098,938,0.0596911214264911,0,0.0596911214264911,529,0.0596911214264911,0,0.0596911214264911,924,0.0578298124806704,0,0.0578298124806704,530,0.0578298124806704,0,0.0578298124806704,1000,6.72802626621454,0,6.72802626621454,534,6.72802626621454,0,6.72802626621454,1068,195.7043285416,45.2064377131031,150.497890828497,842,150.057364922202,23.1822589102797,126.875106011922
Bifidobacterium_longum_NCC2705_AND_Enterococcus_faecium_TX1330,509,0.0509868725066124,0.0509868725066124,0,543,0.0304524871581024,0.0188667569252318,0.0115857302328706,512,0.053567610232086,0.053567610232086,0,548,0.0368599670362647,0.0188667569252318,0.0179932101110329,707,0.0236680868564973,0.0174725764788361,0.00619551037766119,536,0.013311638669616,0.00711612829195479,0.00619551037766119,495,0.02445433910827,0.02445433910827,0,536,0.0229300604843388,0.0190826688656538,0.0038473916186851,522,0.0187378204167291,0.0187378204167291,0,301,0.0187378204167291,0.0187378204167291,0,685,104.886183020881,51.9080235528343,52.9781594680465,556,65.8757608043406,48.9785454235269,16.8972153808136
Bifidobacterium_longum_NCC2705_AND_Escherichia_coli_str_K_12_substr_MG1655,949,0.0736648057456932,0,0.0736648057456932,621,0.0736648057456932,0.0188667569252318,0.0547980488204614,912,0.0575938825715284,0,0.0575938825715284,343,0.0575938825715284,0,0.0575938825715284,925,0.0236680868564973,0,0.0236680868564973,665,0.0140792433754915,0.00788373299783029,0.00619551037766116,933,0.0458601209686777,0,0.0458601209686777,346,0.0458601209686777,0,0.0458601209686777,975,5.33545044006795,0,5.33545044006795,684,0.31102266953929,0.0187378204167291,0.292284849122561,1039,189.832540661425,67.1138895887642,122.71865107266,701,121.095719505316,31.5107718185693,89.5849476867465
Bifidobacterium_longum_NCC2705_AND_Eubacterium_rectale_M104_1,714,0.0538089440127746,0.0509868725054601,0.00282207150731452,549,0.0188667569252318,0.0160446854181843,0.00282207150704751,716,0.0563896817387086,0.0535676102313941,0.0028220715073145,549,0.0188667569252318,0.0160446854181843,0.00282207150704751,566,0.0236680868564973,0,0.0236680868564973,541,0.0107058045048778,0.0078837329978303,0.00282207150704754,710,0.0272764106149883,0.0244543391077133,0.00282207150727496,544,0.0243410962378626,0.0215190247308151,0.00282207150704758,532,0.0187378204167291,0,0.0187378204167291,289,0.0187378204167291,0.0187378204167291,0,682,115.979654299187,55.6256369610565,60.3540173381308,548,77.2038495753333,40.1979833118645,37.0058662634688
Bifidobacterium_longum_NCC2705_AND_Faecalibacterium_prausnitzii_L2_6,747,0.0625726027390121,0.0509868725061416,0.0115857302328705,548,0.0267662748028841,0.0188667569252318,0.00789951787765226,744,0.0575938825715284,0.0396006724604956,0.0179932101110328,551,0.0368599670362646,0.0188667569252318,0.0179932101110328,738,0.0236680868564973,0.0174725764610752,0.00619551039542203,542,0.0119070771331352,0.00771239996058594,0.00419467717254921,702,0.0283017307275396,0.0244543391088545,0.00384739161868509,544,0.0248537562936814,0.0210063646749963,0.00384739161868509,546,0.0187378204167291,0,0.0187378204167291,292,0.0187378204167291,0.0187378204167291,0,709,118.533237605364,59.6379924850701,58.8952451202936,557,87.350866488752,50.0514809530557,37.2993855356963
Bifidobacterium_longum_NCC2705_AND_Fusobacterium_varium_ATCC_27725,930,0.0625726027430496,0.0509868725073935,0.0115857302356561,651,0.0267662748028841,0.0188667569252318,0.00789951787765226,937,0.0575938825715284,0.0521367253816103,0.00545715718991815,659,0.0243519657743393,0.0188667569252318,0.00548520884910755,880,0.0236680868564973,0.0188667569252318,0.00480132993126548,652,0.0132759138905704,0.00708040351290925,0.00619551037766116,905,0.0283017307180304,0.0244543391079248,0.00384739161010564,288,0.0229300604843388,0.0229300604843388,0,921,0.0906391035100858,0.0288306899512145,0.0618084135588713,661,0.0187378204167291,0.000516246072705801,0.0182215743440233,845,115.734202908946,49.7774149562197,65.9567879527265,690,83.0897619723249,41.5663073900873,41.5234545822375
Bifidobacterium_longum_NCC2705_AND_Haemophilus_parainfluenzae_T3T1,1026,0.0647709274197464,0.0355516147433922,0.0292193126763542,829,0.0234655008794929,0.0188667569252318,0.00459874395426114,1001,0.073380447665481,0.0280014148654185,0.0453790328000625,794,0.0476969887895608,0.00231795599734305,0.0453790327922178,1012,0.0330977076780619,0.0174725764756331,0.0156251312024289,820,0.011042082820534,0.0078837329978303,0.00315834982270367,984,0.0309574096892741,0.0212542544828153,0.00970315520645879,823,0.0309574096912008,0.0212542544814612,0.00970315520973962,1040,0.0440722346850712,0.0187378204167291,0.0253344142683421,847,0.0363086399011613,0.0187378204167291,0.0175708194844322,967,148.186230519348,51.3421859921026,96.8440445272459,829,102.964052794431,28.8277515479969,74.1363012464344
Bifidobacterium_longum_NCC2705_AND_Helicobacter_pylori_26695,650,0.0557849810556066,2.45225899820008e-12,0.0557849810531543,382,0.0557849810554145,0,0.0557849810554145,834,0.0575938825715284,0.010782618527427,0.0468112640441015,377,0.0575938825715284,0,0.0575938825715284,501,0.0236680868564973,0.0236680868564973,0,648,0.0133925044092443,0.00719699403158316,0.00619551037766115,654,0.0267556093709386,-1.55854807643957e-12,0.0267556093724972,648,0.0229300604843389,0.0190826688656539,0.00384739161868499,815,0.0306954946207032,0.00901443172827593,0.0216810628924272,637,0.0221199787648204,0.0187378204167291,0.00338215834809126,788,100.423552787933,56.4273597714058,43.9961930165272,658,63.4288062158276,38.2548024810673,25.1740037347604
Bifidobacterium_longum_NCC2705_AND_Klebsiella_pneumoniae_pneumoniae_MGH78578,822,0.0736648057456932,0,0.0736648057456932,624,0.0736648057456932,0.0188667569252318,0.0547980488204614,821,0.0575938825715284,0,0.0575938825715284,353,0.0575938825715284,0,0.0575938825715284,791,0.0236680868564973,0,0.0236680868564973,400,0.0236680868564973,0,0.0236680868564973,791,0.0458601209686777,0,0.0458601209686777,354,0.0458601209686777,0,0.0458601209686777,881,5.33545044006795,0,5.33545044006795,636,2.66772522003398,0.0187378204167291,2.64898739961725,936,154.162857350785,55.7077663909514,98.4550909598333,668,102.467539863558,32.9997945707759,69.467745292782
Bifidobacterium_longum_NCC2705_AND_Lactobacillus_mucosae_LM1,868,0.0519189041600774,0.040523309653694,0.0113955945063834,655,0.0193804600305368,0.0188667569252318,0.000513703105304972,857,0.0546145538655713,0.0418139745011088,0.0128005793644625,656,0.0193804600305368,0.0188667569252318,0.000513703105304971,513,0.0236680868564973,0.0236680868564973,0,685,0.00845831761954469,0.0078117313200589,0.000646586299485783,847,0.0247638483672894,0.0209795970609677,0.00378425130632169,692,0.0240846411575414,0.0229300604843388,0.00115458067320255,720,0.0313987555278068,0,0.0313987555278068,697,0.020117112500073,0.0187378204167291,0.00137929208334384,844,96.465142632459,55.1272783425525,41.3378642899066,719,78.6708844529886,52.0274422769154,26.6434421760732
Bifidobacterium_longum_NCC2705_AND_Lactobacillus_reuteri_SD2112_ATCC_55730,539,0.0509868725064551,0.0509868725064551,0,527,0.0188667569252318,0.00728102669236126,0.0115857302328705,544,0.0535676102308833,0.0535676102308833,0,527,0.0188667569252318,0.0173203611396167,0.00154639578561505,526,0.0236680868564973,0.0236680868564973,0,522,0.00945414786333275,0.00766164773809513,0.00179250012523763,527,0.0244543391096619,0.0244543391096619,0,288,0.0229300604843388,0.0229300604843388,0,721,0.0286171537189533,0.0187378204167291,0.0098793333022242,535,0.0221199787648204,0.0187378204167291,0.00338215834809126,682,109.589398518283,50.1109991183931,59.4783993998897,542,87.4353753199597,37.8948890337431,49.5404862862166
